"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"TS","RN","Mph","Deg","lbs","lbs","lbs","lbs","uE","uE","uE","uE","uE","uE","uE","uE","lbs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-09-04 16:17:33.8",121338355,22.91,287.6,57.69341,-8.81888,-24.384,4.32816,-12.3,-15.7,1,14.1,-1.9,36.7,76.8,58,-3.12928
"2017-09-04 16:17:33.81",121338356,22.81,288.3,57.68378,-8.8392,-24.37384,4.30784,-12.1,-15.8,0.5,13.9,-2.3,36.3,76.7,58.1,-5.40512
"2017-09-04 16:17:33.82",121338357,22.77,289.1,57.68378,-8.82904,-24.384,4.318,-11.7,-15.5,0.8,13.8,-2.4,36.3,76.6,58.5,-4.48056
"2017-09-04 16:17:33.83",121338358,22.8,289.8,57.69341,-8.81888,-24.39416,4.32816,-11.4,-15.1,0.4,13.4,-2.7,36.4,77,58.9,-2.56032
"2017-09-04 16:17:33.84",121338359,22.73,290.2,57.65491,-8.80872,-24.39416,4.318,-11.4,-15.3,-0.1,12.8,-3.1,36,76.7,59.2,3.9116
"2017-09-04 16:17:33.85",121338360,22.68,291.5,57.66453,-8.51408,-24.20112,4.37896,-11.1,-15.2,-0.1,12.5,-3.7,36.4,77.3,59.4,3.34264
"2017-09-04 16:17:33.86",121338361,22.69,292,57.69341,-8.85952,-24.37384,4.318,-10.7,-15.1,-0.5,12.1,-3.9,35.9,77.3,59.5,3.12928
"2017-09-04 16:17:33.87",121338362,22.64,292.8,57.68378,-8.8392,-24.37384,4.32816,-10.2,-14.8,-0.8,11.8,-3.8,36.3,77.9,60.3,0.99568
"2017-09-04 16:17:33.88",121338363,22.58,293.9,57.67416,-8.85952,-24.36368,4.29768,-9.9,-14.7,-1,11.3,-4.2,35.8,77.9,60.4,-1.13792
"2017-09-04 16:17:33.89",121338364,22.61,294.6,57.67416,-8.85952,-24.37384,4.318,-9.6,-14.7,-1.6,11,-4.6,35.7,78,61,1.4224
"2017-09-04 16:17:33.9",121338365,22.58,294.9,57.69341,-8.82904,-24.37384,4.318,-9,-14.5,-1.6,10.6,-4.9,35.9,78.6,61.4,2.4892
"2017-09-04 16:17:33.91",121338366,22.5,296,57.68378,-8.84936,-24.36368,4.32816,-8.9,-14.9,-2.2,9.7,-5.4,35.9,78.6,61.6,0.99568
"2017-09-04 16:17:33.92",121338367,22.55,296.9,57.70304,-8.86968,-24.36368,4.318,-8.4,-14.4,-2.6,9.4,-5.6,36,79.4,62.5,1.35128
"2017-09-04 16:17:33.93",121338368,22.53,297.2,57.69341,-8.86968,-24.37384,4.32816,-8,-14.6,-3,8.9,-6,35.8,79.6,63.1,-2.56032
"2017-09-04 16:17:33.94",121338369,22.45,298,57.69341,-8.87984,-24.36368,4.318,-7.7,-14.7,-3.8,8.1,-6.7,35.9,80.1,63.6,-5.61848
"2017-09-04 16:17:33.95",121338370,22.5,298.8,57.68378,-8.89,-24.36368,4.318,-7.2,-14.8,-3.7,7.8,-6.6,36.2,80.8,64.2,-2.91592
"2017-09-04 16:17:33.96",121338371,21.94,299,57.68378,-8.92048,-24.34336,4.30784,-7,-15,-4.4,7.3,-7.2,35.8,81.2,64.3,-2.77368
"2017-09-04 16:17:33.97",121338372,21.88,299.7,57.69341,-8.87984,-24.36368,4.32816,-7,-14.6,-4.5,7.1,-7.2,36.2,81.1,65.1,0.7112
"2017-09-04 16:17:33.98",121338373,21.91,300.5,57.68378,-8.89,-24.35352,4.33832,-6.5,-14.6,-4.6,6.9,-7.4,36.1,81.5,65.2,-0.64008
"2017-09-04 16:17:33.99",121338374,21.94,300.6,57.68378,-8.90016,-24.36368,4.318,-6.3,-14.5,-5,6.2,-7.6,35.8,81,65.4,1.70688
"2017-09-04 16:17:34",121338375,21.88,301.3,57.69341,-8.89,-24.35352,4.318,-6,-14.5,-4.6,6.5,-7.5,35.8,81.3,65.4,1.63576
"2017-09-04 16:17:34.01",121338376,21.91,302.1,57.68378,-8.89,-24.35352,4.318,-6.2,-14.5,-4.6,6.4,-7.9,35.6,81.4,65.3,-1.13792
"2017-09-04 16:17:34.02",121338377,21.94,302.2,57.69341,-8.87984,-24.35352,4.32816,-5.8,-14.3,-4.3,6.8,-7.8,35.7,81.1,65.3,-4.55168
